318;354628.05;6468049.12;2786.8;
319;352508.25;6467331.82;2856.0;
320;352508.25;6467304.77;2719.6000000000004;
321;352508.25;6467394.73;2899.8;
322;352508.25;6467223.8;3046.2;
323;352508.25;6467286.77;2820.0;
324;352508.25;6467277.77;2854.2000000000003;
325;352508.25;6467250.79;2999.8;
326;352508.25;6467367.89;3351.6;
327;352508.25;6467259.78;3077.6000000000004;
328;352508.25;6467232.79;3182.2;
329;352508.25;6467313.78;3178.0;
330;351599.79;6464620.37;2991.0;
331;351634.45;6464661.72;2891.0;
332;351646.0;6464675.51;3167.0;
333;352508.25;6467205.8;3340.7999999999997;
334;351562.55;6464575.94;2769.6;
336;351611.34;6464634.15;3255.2000000000003;
337;349923.56;6464062.4;3082.0;
338;349866.12;6463903.74;2795.0;
339;349954.2;6464147.09;2817.6;
340;351532.06;6464542.18;3257.6;
341;351491.1;6464494.37;2723.3999999999996;
342;351657.56;6464689.29;2680.2000000000003;
343;351556.82;6464569.05;2698.6;
344;351622.89;6464647.94;2880.0;
345;351549.62;6464562.67;3125.2000000000003;
346;354614.48;6468072.44;2802.0;
347;354641.61;6468025.78;2916.6;
348;349877.69;6463935.66;2803.6;
349;349960.32;6464164.01;2711.6;
350;349948.08;6464130.19;2775.6000000000004;
351;349963.39;6464172.47;2709.2000000000003;
352;351526.22;6464535.35;2934.6;
353;351467.69;6464467.03;2750.4;
354;351496.96;6464501.2;2844.4;
355;351508.66;6464514.86;3061.0;
356;351409.14;6464398.74;3059.0;
357;354632.57;6468041.34;2873.6;
358;351455.94;6464453.38;2697.7999999999997;
359;349911.38;6464028.71;2788.0;
360;349941.96;6464113.27;2754.3999999999996;
361;349929.74;6464079.45;2757.6;
362;351514.51;6464521.68;3026.6;
363;351450.1;6464446.55;2832.0;
364;351432.54;6464426.05;3088.2000000000003;
365;351420.83;6464412.4;3347.2;
366;354605.44;6468088.0;3019.4;
367;354619.0;6468064.67;3114.6;
369;349892.98;6463977.97;2908.8;
370;349899.1;6463994.88;2879.3999999999996;
371;349917.5;6464045.61;3004.4;
372;351414.9;6464405.49;3281.6000000000004;
375;354646.13;6468018.0;3188.0;
376;351438.39;6464432.88;2909.4;
377;354537.7;6468204.66;2730.0;
378;349935.85;6464096.35;3003.6;
381;351543.76;6464555.85;3210.0;
382;349886.87;6463961.05;2990.2000000000003;
383;349880.75;6463944.14;3206.8;
425;356743.6;6469446.76;2770.4;
427;356725.42;6469405.63;2958.2000000000003;
428;356723.4;6469401.07;3018.4;
431PL;356729.46;6469414.77;3193.8;
433;356727.44;6469410.2;2873.2;
435;356741.58;6469442.19;3060.6;
435ST2;356741.58;6469442.19;2950.2;
436;356739.56;6469437.62;2946.4;
438;356721.38;6469396.5;2789.0;
441;356735.52;6469428.48;2935.7999999999997;
441ST2;356735.52;6469428.48;2968.6;
450;352513.53;6466909.06;2827.4;
451;352513.63;6466914.06;3265.4;
452;352513.73;6466919.06;3021.6;
455;352513.93;6466929.06;2972.6;
600;354027.61;6463857.69;3490.2;
600ST2;354027.61;6463857.69;3575.8;
601;354024.01;6463861.06;3536.8;
602;354039.39;6463846.31;3559.0;
603;354017.43;6463867.24;3485.7999999999997;
604;354047.18;6463838.97;2792.2000000000003;
638;347715.3;6459319.36;2909.0;
639;347707.74;6459311.79;2973.2000000000003;
640;347742.13;6459346.6;2803.7999999999997;
641;347725.82;6459330.13;2821.0;
643;347711.41;6459315.55;2844.4;
644;347729.27;6459333.92;2775.0;
645;347735.62;6459340.28;2851.4;
647;347704.25;6459308.04;2886.4;
648;347693.89;6459297.54;2824.4;
7PO;347740.58;6459539.18;2741.7999999999997;
