0.57,0.27299,0.27413,0.27757,0.28877,0.3078,0.33551,0.37542,0.43356,0.5209,0.69251,1.247,1.2604,1.2825,1.0641,0.95802,1.039,1.3604,0.78573,0.61094,0.547,1.068,0.4696,0.30058,0.30425,0.28806,0.48445,0.69454,0.41727,0.34687,0.38491,0.85156,0.63452,0.34526,0.3309,0.35922,0.48705,0.6201,0.27046,0.25743,0.28454,0.42318,1.2379,0.54247,0.4218,0.40004,0.47549,0.68773,0.27101,0.19636,0.21446,0.29606,1.1754,0.34665,0.26116,0.24496,0.2161,0.38607,0.26284,0.31191,0.32352,0.35439,0.72585,0.23998,0.21394,0.21639,0.23882,0.36717,0.83528,0.40601,0.35447,0.36117,0.46968,0.4341,0.22017,0.22438,0.22285,0.27783,0.70271,0.32273,0.3049,0.30995,0.3526,0.9097,0.25417,0.24419,0.2417,0.24128,1.0151,0.31097,0.28738,0.28223,0.31322,0.95215,0.32688,0.29249,0.29189,0.29849,0.68956,0.23969,0.24191,0.24503,0.26032,0.50627,0.59066,0.3149,0.29347,0.28874,0.32804,0.32691,0.24428,0.25096,0.25017,0.2747,0.52827,0.29344,0.28196,0.27717,0.33776,0.59758,0.26562,0.26786,0.26995,0.29722,0.80545,0.28722,0.28043,0.27787,0.3061,1.0493
0.09,0.28847,0.28952,0.29275,0.29852,0.30852,0.32496,0.34932,0.38602,0.47102,0.73215,0.99473,0.89484,0.90485,0.85181,0.82358,1.0083,0.8018,0.4261,0.55655,0.46818,0.69519,0.5289,0.32762,0.30029,0.33494,0.64112,0.33714,0.20597,0.18068,0.18328,0.2624,0.38869,0.22772,0.21021,0.24083,0.36827,0.55921,0.27809,0.27886,0.34414,0.58682,1.0716,0.33139,0.26344,0.25608,0.30833,0.89986,0.24039,0.21932,0.22563,0.27133,0.84582,0.31565,0.23697,0.2295,0.26682,0.67819,0.46203,0.25616,0.22973,0.22765,0.3358,0.31542,0.18891,0.18798,0.1855,0.25124,0.29263,0.22962,0.22539,0.23336,0.27829,0.54914,0.14074,0.15843,0.15827,0.17434,0.44981,0.24196,0.22917,0.23673,0.2815,0.61938,0.20649,0.18973,0.19701,0.28436,1.0231,0.28344,0.25165,0.24829,0.26792,0.56819,0.22834,0.17825,0.17065,0.18426,0.75551,0.27835,0.24436,0.24401,0.2663,0.43544,0.30398,0.1784,0.16007,0.15591,0.37846,0.33092,0.24055,0.22724,0.22927,0.26825,0.27997,0.18526,0.18641,0.18431,0.17303,0.45346,0.21592,0.21301,0.21805,0.24574,0.49913,0.19191,0.18885,0.18938,0.18924,2.9275
0.47,0.45691,0.46003,0.4697,0.48692,0.51354,0.55216,0.6033,0.64975,0.69033,0.79118,1.063,0.91316,0.84701,0.95053,0.88067,0.79452,0.68304,0.63141,0.54386,0.65433,0.7822,0.38602,0.24333,0.15279,0.16847,0.29052,0.73475,0.33931,0.28952,0.29755,0.49602,0.4297,0.22876,0.2092,0.22153,0.31825,0.4479,0.13687,0.15067,0.16432,0.19604,0.77178,0.26892,0.20849,0.18401,0.13609,1.0279,0.19688,0.20712,0.24,0.33451,0.95023,0.27501,0.25812,0.27436,0.37829,0.71812,0.46309,0.33207,0.27633,0.26205,0.34267,0.40169,0.29474,0.26759,0.28089,0.23876,0.23406,0.1717,0.1718,0.18062,0.25714,0.57239,0.22554,0.19713,0.20802,0.29565,0.33643,0.14723,0.15041,0.15345,0.15811,0.56724,0.20347,0.16064,0.15455,0.15159,0.60025,0.2022,0.1837,0.18685,0.21253,0.44517,0.091652,0.11835,0.12297,0.11371,0.25399,0.23994,0.19068,0.18062,0.17719,0.24891,0.16107,0.15849,0.16794,0.17947,0.22377,0.20224,0.13384,0.1367,0.13681,0.18417,0.38335,0.21488,0.18863,0.18944,0.21193,0.31824,0.12604,0.14386,0.15117,0.15652,0.60085,0.20084,0.17191,0.16679,0.16113,0.50884
0.16,0.68919,0.6901,0.69299,0.69836,0.70739,0.72261,0.74975,0.80262,0.92611,1.1841,2.0827,1.6304,1.44,1.3345,1.3455,1.3425,1.2661,1.1077,0.99306,0.98709,1.3891,1.1509,1.0162,0.81366,0.80631,1.5078,0.90893,0.86903,0.7679,0.73622,0.84823,0.90399,0.54009,0.57604,0.60674,0.76424,0.83935,0.57403,0.55381,0.57297,0.68824,1.3892,0.5557,0.54691,0.54066,0.51667,0.8712,0.6544,0.63102,0.64171,0.7034,0.88195,0.61204,0.5908,0.59645,0.6348,1.2987,1.081,0.81929,0.81083,0.96529,1.2827,1.0911,0.65138,0.60879,0.63929,0.93697,0.99093,0.77304,0.71429,0.70029,0.74745,0.72118,0.58027,0.60171,0.63128,0.71595,0.96701,0.61295,0.53754,0.55096,0.69001,1.5698,0.8869,0.76802,0.75667,0.87428,1.2262,0.73576,0.67569,0.68684,0.77851,1.3415,0.6871,0.54364,0.50077,0.48068,0.80498,0.85451,0.71309,0.68579,0.70049,0.82993,0.80183,0.52011,0.52962,0.55014,0.73348,0.61616,0.53802,0.52667,0.51734,0.76174,0.83983,0.65619,0.6409,0.6515,0.72547,0.95029,0.56051,0.50678,0.51395,0.60672,1.1802,0.68854,0.63413,0.62253,0.65028,1.435
0.2,0.35394,0.35564,0.36094,0.37046,0.38547,0.40828,0.4433,0.50244,0.60966,0.82064,0.79586,1.0226,1.1153,0.88175,0.62894,1.0286,0.6452,0.38609,0.31197,0.31689,0.53211,0.45486,0.34381,0.32877,0.36479,0.62857,0.33491,0.18995,0.18156,0.19558,0.34399,0.52722,0.35252,0.32175,0.32941,0.40146,0.51425,0.22804,0.19231,0.19661,0.22726,0.65151,0.1908,0.20505,0.20903,0.20489,0.64641,0.17507,0.19867,0.20932,0.22951,0.38914,0.27069,0.23983,0.23539,0.23937,0.40028,0.2241,0.19235,0.19435,0.18644,0.27023,0.27037,0.23094,0.22729,0.2274,0.22429,0.2853,0.1893,0.20257,0.20476,0.22097,0.28276,0.1961,0.20346,0.20285,0.20638,0.34876,0.19775,0.20863,0.21185,0.21353,0.54215,0.21517,0.21596,0.21738,0.21878,1.0155,0.18347,0.19428,0.19659,0.19009,0.35832,0.23567,0.22287,0.21811,0.21105,0.33469,0.19989,0.20202,0.20691,0.20376,0.25195,0.20199,0.20174,0.20464,0.19824,0.22176,0.23539,0.20781,0.21291,0.21294,0.20973,0.26506,0.20946,0.21268,0.21254,0.21003,0.40166,0.1852,0.1979,0.19839,0.18648,0.46205,0.21292,0.21366,0.21064,0.19704,1.3624
0.56,0.3323,0.33437,0.34088,0.35277,0.37201,0.40244,0.45204,0.54048,0.75516,0.83189,0.79615,1.5273,0.80356,0.78142,0.72982,1.0165,0.78837,0.47774,0.38506,0.42398,0.81976,0.32208,0.23682,0.23179,0.23976,0.37854,0.48897,0.3103,0.29333,0.29745,0.41019,0.48729,0.24633,0.23794,0.2447,0.43995,1.0379,0.44269,0.35203,0.3497,0.4631,0.89909,0.35732,0.31697,0.31789,0.34835,0.78627,0.49452,0.32393,0.27684,0.23891,0.95618,0.40431,0.29801,0.27112,0.28307,0.74484,0.27694,0.27029,0.26992,0.27496,0.42885,0.30997,0.25555,0.25336,0.25188,0.36877,0.387,0.2698,0.2623,0.25767,0.3044,0.51192,0.28912,0.27611,0.28233,0.3604,0.6346,0.36311,0.32064,0.3063,0.30376,0.91412,0.25958,0.24201,0.24104,0.2316,1.0093,0.31615,0.27255,0.27333,0.31558,0.85227,0.28943,0.27849,0.2661,0.26589,0.54486,0.28869,0.25948,0.25886,0.25922,0.4482,0.33301,0.27042,0.26714,0.26946,0.37992,0.35806,0.25841,0.25612,0.2537,0.30242,0.47041,0.27809,0.27272,0.27439,0.29525,0.59464,0.28149,0.26275,0.26196,0.31491,0.82449,0.27601,0.2665,0.26735,0.278,1.2538
0.33,0.37886,0.37929,0.38052,0.3823,0.38573,0.40396,0.43229,0.48125,0.82533,0.94961,1.3548,1.7871,2.131,1.5732,1.2546,1.1632,1.2992,1.0965,0.90267,0.80803,0.56602,0.16861,0.12061,0.16348,0.2227,0.42041,0.62569,0.32066,0.28376,0.28401,0.33784,0.64677,0.29733,0.27013,0.28045,0.42119,0.91537,0.35147,0.31028,0.3195,0.38804,0.81791,0.22231,0.20374,0.21179,0.32735,1.1265,0.49781,0.34927,0.34802,0.48045,0.80398,0.30092,0.24651,0.26963,0.33856,0.7109,0.3284,0.21207,0.19515,0.18204,0.3538,0.31012,0.26264,0.24486,0.23481,0.32855,0.46401,0.34044,0.33886,0.37553,0.51652,0.70227,0.22696,0.16893,0.1777,0.31953,0.45996,0.26642,0.24489,0.23229,0.20509,0.75752,0.25032,0.25214,0.26252,0.30649,0.71702,0.2082,0.20085,0.20667,0.21995,0.74554,0.23,0.22479,0.22164,0.2134,0.43336,0.23884,0.23482,0.24102,0.25379,0.3368,0.26719,0.1866,0.18787,0.19213,0.36327,0.35587,0.28157,0.26344,0.25741,0.26073,0.52459,0.2508,0.25189,0.26445,0.31039,0.53923,0.17999,0.178,0.17609,0.21893,0.71631,0.3057,0.2707,0.25792,0.25018,0.89058
0.35,0.3246,0.32708,0.33487,0.34909,0.37207,0.40836,0.46726,0.58013,0.76465,0.83861,1.1829,1.4305,1.0624,0.89746,0.7748,0.69904,0.72665,1.2041,0.59307,0.58763,0.9302,0.37625,0.1736,0.16435,0.20018,0.3968,0.77926,0.48382,0.38627,0.3695,0.43438,0.84255,0.27274,0.24575,0.25972,0.35524,0.65486,0.20838,0.20084,0.2098,0.2497,0.62592,0.27138,0.23724,0.22708,0.31458,0.88399,0.42331,0.37849,0.43739,1.0722,0.76974,0.36009,0.28785,0.27932,0.3012,0.57765,0.30433,0.23177,0.2355,0.2767,0.52415,0.53459,0.21816,0.1835,0.16811,0.41674,0.3208,0.26361,0.24961,0.25183,0.30721,0.52012,0.21325,0.2058,0.20175,0.21499,0.61357,0.22761,0.21765,0.2125,0.24002,0.99212,0.23559,0.22203,0.22114,0.22751,0.9213,0.24467,0.21487,0.20987,0.21295,0.85567,0.26142,0.24625,0.24922,0.27189,0.66069,0.21267,0.18107,0.18037,0.17823,0.3981,0.41231,0.26536,0.25162,0.25991,0.41202,0.34718,0.22219,0.22231,0.22811,0.26892,0.43995,0.21819,0.21088,0.21148,0.3411,0.4991,0.22697,0.21662,0.21586,0.2636,0.91734,0.23115,0.22194,0.2207,0.22676,2.6653
0.24,0.23579,0.23767,0.24352,0.25403,0.27061,0.29582,0.33468,0.39795,0.51658,0.84354,1.328,1.0435,0.71715,0.76463,1.0054,0.99473,0.76443,0.51231,0.40052,0.42819,0.9986,0.49419,0.19361,0.16458,0.20292,0.50848,0.38155,0.16959,0.16417,0.2145,0.42766,0.22381,0.25143,0.24234,0.29045,0.37894,0.65628,0.25387,0.19578,0.20083,0.29179,0.80395,0.3443,0.21819,0.19661,0.26273,0.94533,0.21113,0.13888,0.12737,0.15179,0.59517,0.12647,0.086719,0.08648,0.10196,0.22105,0.15417,0.10507,0.096761,0.094608,0.11915,0.12096,0.090233,0.087147,0.10305,0.20088,0.16232,0.13333,0.12432,0.13811,0.24736,0.28521,0.1266,0.1133,0.12187,0.17525,0.27279,0.13094,0.10961,0.11056,0.14219,0.60755,0.10591,0.085074,0.083769,0.091158,0.68083,0.10156,0.092543,0.091412,0.097623,0.39023,0.10984,0.092554,0.09018,0.094667,0.20571,0.1054,0.094454,0.095808,0.10441,0.21083,0.10568,0.081024,0.078214,0.085958,0.15358,0.16475,0.10223,0.094506,0.097364,0.13885,0.15478,0.095142,0.086335,0.087703,0.10878,0.28478,0.097392,0.090447,0.088845,0.091198,0.33903,0.09013,0.088169,0.089022,0.096472,1.0611
0.3,0.24757,0.24891,0.25315,0.26097,0.27389,0.29507,0.33142,0.39945,0.54136,0.79112,0.89642,0.96715,1.2405,1.1969,1.1623,1.6377,0.87504,0.57838,0.41775,0.41348,1.0715,0.32062,0.29641,0.30319,0.309,0.41335,0.38031,0.28438,0.28769,0.28745,0.35428,0.53469,0.33463,0.32556,0.32866,0.39166,0.63255,0.30167,0.30535,0.31687,0.3605,1.2602,0.29655,0.2885,0.29199,0.34417,0.7982,0.35049,0.31209,0.30619,0.34586,1.4406,0.37073,0.31227,0.31174,0.32108,0.61401,0.41808,0.33692,0.33555,0.35102,0.64835,0.35543,0.26295,0.28051,0.29572,0.38558,0.39464,0.28739,0.2803,0.27376,0.33502,0.54952,0.31784,0.30903,0.30767,0.32507,0.71529,0.30942,0.3055,0.30775,0.32549,0.9647,0.29682,0.29542,0.29713,0.30442,1.3162,0.29797,0.2923,0.29047,0.29221,0.85935,0.33678,0.31143,0.30744,0.31019,0.61855,0.3395,0.30298,0.30289,0.30738,0.49331,0.38508,0.29877,0.29733,0.30294,0.48959,0.43752,0.30455,0.29963,0.29795,0.35687,0.50364,0.31504,0.3108,0.31503,0.34798,0.58752,0.29499,0.29066,0.28797,0.29629,0.8765,0.32488,0.31305,0.3111,0.31871,1.4703
0.28,0.2902,0.2901,0.28982,0.28938,0.28892,0.28893,0.29112,0.30171,0.36949,0.67439,1.3002,1.0063,1.0401,1.2432,1.302,1.0053,1.093,0.54701,0.40366,0.4355,0.51341,0.35737,0.3177,0.31534,0.35006,0.60233,0.58427,0.38457,0.36887,0.39431,0.55637,0.44499,0.25801,0.24706,0.23588,0.23074,0.76447,0.44448,0.40617,0.4168,0.50571,0.91829,0.28328,0.27047,0.27378,0.29238,0.86771,0.35979,0.30847,0.29754,0.30905,0.93619,0.41275,0.33373,0.32562,0.34931,0.66608,0.44918,0.33474,0.31615,0.32516,0.51891,0.46376,0.32064,0.3082,0.31805,0.45496,0.4258,0.30102,0.29355,0.29902,0.35745,0.50889,0.31619,0.30477,0.30947,0.3703,0.64647,0.34013,0.31398,0.3144,0.35139,0.89372,0.35759,0.32359,0.32344,0.35226,0.95439,0.39589,0.33257,0.32241,0.34279,0.72906,0.34521,0.30793,0.30485,0.3227,0.67225,0.36177,0.30294,0.29511,0.2981,0.39967,0.40745,0.31527,0.31127,0.3245,0.47146,0.45167,0.32474,0.30883,0.31277,0.37458,0.51102,0.31347,0.30084,0.30551,0.37075,0.66638,0.32421,0.30867,0.31203,0.34875,0.69553,0.30845,0.29595,0.30028,0.33343,0.96797
